Date,GOOG,Mkt-RF,SMB,HML,RF,adjclose,SP500_return,bbr,pnlog,stock_return,y,FittedValues,AMZN,HAL,FB,DIS,XOM,MSFT,DB,KO,JPM,MCD,HSBC,AAPL,PFE,ABBV
2019-03-22,1205.5,-2.17,-1.51,-0.06,0.009,260.4443664550781,-1.924654197636122,70.6713780918728,0.015612199034607,-1.924654197636122,-1.924744197636122,-1.9218610657029562,1764.77001953125,,164.339996337891,106.923278808594,75.0990905761719,115.200736999512,8.07032775878906,44.5175704956055,95.9065093994141,181.219207763672,37.7132148742676,188.072540283203,39.8950347900391,73.2133483886719
2019-03-25,1193.0,-0.05,0.66,-0.27,0.009,260.24853515625,-0.07519122087130681,79.8679867986799,-0.000143401922576,-0.07519122087130681,-0.07528122087130681,-0.12809395810343785,1774.26000976562,,166.289993286133,106.488586425781,74.5765228271484,115.801116943359,8.03100776672363,,95.1085739135742,180.161834716797,37.7225494384766,185.798522949219,39.9331665039062,72.9838714599609
2019-03-26,1184.61999511719,0.76,0.17,0.45,0.009,262.1883850097656,0.7453835820251387,80.028129395218,0.0135451930297378,0.7453835820251387,0.7452935820251386,0.7220711607971007,1783.76000976562,27.3286151885986,167.679992675781,108.810211181641,75.546989440918,116.047149658203,8.13913631439209,,96.0603408813477,181.869186401367,37.8625068664551,183.878921508789,40.438404083252,74.1312637329102
2019-03-27,1173.02001953125,,,,,,,,,,,,1765.69995117188,,165.869995117188,108.948516845703,74.9684371948242,114.925155639648,8.31607437133789,45.1766624450684,95.7334747314453,181.898284912109,37.9278182983398,185.532745361328,40.0570945739746,
2019-03-28,1168.48999023438,0.4,0.35,0.02,0.009,261.8061218261719,0.3790807076375913,100.0,0.0739572999433244,0.3790807076375913,0.3789907076375913,0.34894658240036475,1773.42004394531,,165.550003051758,109.373329162598,,115.082626342773,8.05066776275635,,96.81982421875,183.722015380859,37.7971878051758,185.778839111328,,73.3969192504883
2019-03-29,1173.31005859375,,,,,,,,,,,,1780.75,,166.690002441406,109.689460754395,,,7.98185873031616,,97.3197402954102,184.216766357422,37.8625068664551,186.989685058594,,
2019-04-01,1194.43005371094,,,,,,,,,,,,1814.18994140625,,168.699996948242,111.151596069336,76.2655181884766,117.139610290527,8.40454387664795,,100.598014831543,182.751937866211,38.9634857177734,188.25959777832,40.8387870788574,
2019-04-02,1200.48999023438,,,,,,,,,,,,1813.97998046875,28.7396831512451,174.199996948242,110.608238220215,75.9389114379883,117.306922912598,8.35539436340332,,101.078704833984,,39.3273696899414,190.99626159668,40.9055137634277,
2019-04-03,1205.92004394531,0.27,0.21,-0.39,0.01,267.13153076171875,0.1573639473509969,54.679802955665,-0.0156676882431714,0.1573639473509969,0.1572639473509969,0.2398388988579119,1820.69995117188,,173.539993286133,111.161468505859,75.4910049438477,118.074615478516,8.44386291503906,,101.28059387207,,39.7005805969238,192.305541992188,40.8387870788574,76.2608489990234
2019-04-04,1215.0,0.19,0.2,0.93,0.01,267.84033203125,0.26533792828953295,76.1329305135952,0.015826531156796,0.26533792828953295,0.26523792828953296,0.16310086262972545,1818.85998535156,,176.020004272461,113.364547729492,76.5641250610352,117.474250793457,8.35539436340332,,102.259002685547,,39.4673233032227,192.640213012695,40.743465423584,76.0130004882812
2019-04-05,1207.15002441406,,,,,,,,,,,,1837.28002929688,,175.720001220703,113.611526489258,76.9746856689453,117.995872497559,8.20794582366943,,102.016830444336,185.002517700195,39.6352691650391,193.929794311523,,
2019-04-08,1203.83996582031,,,,,,,,,,,,1849.85998535156,,174.929992675781,113.57201385498,77.4505920410156,118.035232543945,8.17845630645752,,102.346206665039,184.168243408203,39.7099113464355,196.981491088867,41.1247787475586,
2019-04-09,1197.25,,,,,,,,,,,,1835.83996582031,29.5748023986816,177.580001831055,115.449073791504,76.4521331787109,117.395500183105,8.09981727600098,45.2348175048828,101.59058380127,,39.7752227783203,196.390838623047,,
2019-04-10,1202.16003417969,,,,,,,,,,,,1847.32995605469,29.7955799102783,177.820007324219,115.745460510254,76.1068725585938,118.291137695312,8.07032775878906,45.205738067627,102.045883178711,183.557113647461,39.6912498474121,197.493377685547,40.7339286804199,
2019-04-11,1204.61999511719,0.0,-0.32,0.39,0.01,268.8009948730469,-0.027739581624908194,34.2342342342342,-0.0270411481336215,-0.027739581624908194,-0.027839581624908193,0.04304692553011956,1844.06994628906,,177.509994506836,115.19221496582,76.4708023071289,118.428916931152,8.24726581573486,45.2735824584961,102.908065795898,183.227294921875,39.7378997802734,195.849411010742,40.2954177856445,75.0583648681641
2019-04-12,1217.86999511719,0.65,-0.52,0.64,0.01,270.6196594238281,0.6765840102787468,50.0,0.0,0.6765840102787468,0.6764840102787468,0.7011486943724559,1843.06005859375,,179.100006103516,128.489700317383,75.5096664428711,119.039123535156,8.46352195739746,,107.732322692871,185.865875244141,40.157772064209,195.770660400391,,75.1327819824219
2019-04-15,1221.09997558594,,,,,,,,,,,,1844.86999511719,,179.649993896484,130.445785522461,75.2577209472656,,8.49301242828369,,106.502044677734,186.1083984375,40.0178108215332,196.125045776367,40.1238250732422,
2019-04-16,1227.13000488281,,,,,,,,,,,,1863.0400390625,,178.869995117188,128.331619262695,75.7709426879883,118.861961364746,8.7190990447998,45.5062026977539,107.625762939453,185.962890625,40.4283485412598,196.144744873047,,
2019-04-17,1236.33996582031,-0.32,-0.71,0.8,0.01,269.9574890136719,-0.244686735459676,88.8301886792453,0.0521376233351753,-0.244686735459676,-0.244786735459676,-0.21992427030115855,1864.81994628906,30.3235301971436,178.779998779297,130.159301757812,75.9855728149414,119.846168518066,8.77807903289795,45.8260536193848,110.725708007812,185.875564575195,40.5496406555176,199.964279174805,,72.5285186767578
2019-04-18,1236.36999511719,0.11,-0.24,-0.49,0.01,270.4890441894531,0.1969032893746947,60.4519774011299,-0.0039892837135998,0.1969032893746947,0.1968032893746947,0.1402361079665771,1861.68994140625,,178.279998779297,130.850845336914,75.7056350708008,121.420890808105,8.63063049316406,46.0199089050293,109.911972045898,189.07682800293,40.353702545166,200.682907104492,37.5404205322266,72.1471786499023
2019-04-22,1248.83996582031,,,,,,,,,,,,1887.31005859375,29.8435764312744,181.440002441406,130.090133666992,77.3572769165039,121.804725646973,8.60114097595215,45.9423713684082,110.047592163086,188.116424560547,,201.342468261719,37.159107208252,
2019-04-23,1264.55004882812,0.97,0.71,-0.51,0.01,273.15643310546875,0.8991177911829684,46.4577656675749,-0.0133033445925665,0.8991177911829684,0.8990177911829684,0.859180493015844,1923.77001953125,29.9011707305908,183.779998779297,131.749862670898,,123.458190917969,8.39471340179443,46.7274551391602,110.183212280273,189.416320800781,40.2604026794434,204.246475219727,37.5785484313965,73.1609725952148
2019-04-24,1256.0,-0.23,0.28,-0.09,0.01,272.5502624511719,-0.22191337300953018,46.6417910447761,-0.014171006145825,-0.22191337300953018,-0.22201337300953017,-0.2559392136290185,1901.75,,182.580001831055,133.468856811523,76.2935028076172,123.034980773926,8.35539436340332,46.5045280456543,109.999153137207,191.715408325195,39.9618339538574,203.93147277832,,73.1702880859375
2019-04-25,1263.44995117188,-0.14,-0.75,-0.19,0.01,272.38232421875,-0.06161734386587181,59.0062111801242,0.0036875827256433,-0.06161734386587181,-0.06171734386587181,-0.03955093517768978,1902.25,,193.259994506836,135.5830078125,76.7227478027344,127.109573364258,8.20794582366943,46.3688354492188,110.057273864746,192.006423950195,39.8965187072754,202.080780029297,37.7596702575684,73.7934417724609
2019-04-26,1272.18005371094,0.53,0.46,0.02,0.01,273.6507873535156,0.4656921620754373,74.2131979695431,0.0454274161815055,0.4656921620754373,0.4655921620754373,0.461823694046628,1950.63000488281,,191.490005493164,138.230667114258,75.1084060668945,127.837875366211,8.05066776275635,46.7759208679199,110.890380859375,,40.1857566833496,201.11604309082,38.1028633117676,74.1282653808594
2019-04-29,1287.57995605469,0.18,0.1,0.64,0.01,274.0798034667969,0.1567750334030782,71.4285714285714,0.0,0.1567750334030782,0.1566750334030782,0.1658720490504446,1938.43005371094,,194.779998779297,137.618148803711,74.6231842041016,127.719779968262,8.17845630645752,46.9309959411621,112.488784790039,191.220672607422,40.4003562927246,201.42121887207,37.740608215332,74.6863250732422
2019-04-30,1188.47998046875,-0.04,-0.69,0.27,0.01,274.2196960449219,0.051040819628278555,35.3673723536737,-0.0284179606390665,0.051040819628278555,0.05094081962827855,0.050331073590131274,1926.52001953125,,193.399993896484,135.316268920898,74.9124526977539,128.536666870117,8.13913631439209,47.5513229370117,112.42098236084,191.657211303711,40.652271270752,197.542617797852,38.7129592895508,73.8399429321289
