,Date,Mkt-RF,SMB,HML,RF,AAPL,ABBV,AMZN,DB,DIS,GOOG,HAL,HSBC,JPM,KO,MCD,MSFT,PFE,XOM,AAPL_pnlog,ABBV_pnlog,AMZN_pnlog,DB_pnlog,DIS_pnlog,GOOG_pnlog,HAL_pnlog,HSBC_pnlog,JPM_pnlog,KO_pnlog,MCD_pnlog,MSFT_pnlog,PFE_pnlog,XOM_pnlog
806,2018-03-16,0.25,0.47,0.19,0.006,1.727105514966088,1.9326679850758246,5.09425654482662,0.5387212093474395,1.1449516052320434,2.1700199075635402,1.2278927852121568,1.2983599437859186,1.9954908226600174,1.1473041667953963,1.9163436739544768,2.1931287716721477,1.3206889607396284,0.9087282374070527,0.002267052190547,0.0035625275347351,-0.0383613070862725,0.0,-0.037166343118673,-0.0327271415174336,-0.0731078869519254,-0.0028813571408905,-0.0025501833936716,-0.0406820588030078,0.00434698265338545,-0.0092787315989489,0.0,0.0280032784727525
807,2018-03-19,-1.38,0.35,0.42,0.006,1.7007171129875334,1.9041141082960673,5.007552178369373,0.5291862957774507,1.1294808567605852,2.1014073633568033,1.1949957283488593,1.2941708224188857,1.9797605935410238,1.142024554457328,1.8768030315605948,2.1534858561707515,1.3045302462040669,0.896994308395886,-0.0196634519860897,0.0032712050306727,-0.0168374107337833,-0.0014379499255697,-0.0112416516156444,0.0,-0.0365539434759627,-0.0010008290660751,0.0270640334757096,-0.0203410294015039,0.0,-0.0138885271026465,0.0021346909555208,0.0472591754780128
808,2018-03-20,0.15,-0.07,-0.36,0.006,1.700134764340452,1.9146517303582486,5.142324797888241,0.5285052757589243,1.1280338466935969,2.0973758503243936,1.2166594956920722,1.294432474162211,1.9816617959934473,1.1393848077019053,1.881170523755864,2.1590500410387983,1.3045302462040669,0.895058701649535,-0.0170198007045341,0.0029798825266103,-0.0141497313234244,-0.0011509334801785,0.0230836131130412,-0.0278769816141635,0.0,-0.0129582126381949,0.0089037802555847,0.0,0.0291806883185832,0.0063876994045865,0.00459457407725,0.0
809,2018-03-21,-0.06,0.75,0.44,0.006,1.6616184269728966,1.9112522465926987,5.127252959799962,0.5036464618061625,1.1332649819285276,2.0843257656700542,1.2599874803220021,1.2918145458617147,1.9833906937933832,1.1351608564115605,1.8726722145474783,2.1439806319411447,1.3023758326187984,0.9077608567345455,-0.0079683526654467,0.0026885600225479,-0.0167361309432118,0.0044459050311921,-0.0072579632323738,-0.0328349712857179,-0.011093312235737328,0.0105870599093527,-0.0061443055045786,0.0,0.0130561528254466,-0.0049927697460839,0.002297287038625,-0.02064163142544665
810,2018-03-22,-2.54,0.51,-0.49,0.006,1.638140679727604,1.6673530600565538,5.007520030654083,0.48321452426128536,1.1196862087244788,2.0044592125998486,1.2404630818542848,1.2575162349135003,1.9005906862175217,1.1288249888896547,1.8535508151494522,2.0816179992224226,1.2783176599511616,0.889131411719992,-0.0058250605184297,-0.0232469155118674,-0.0100615650587026,0.0,0.0162663413095918,-0.0101052401413042,-0.022186624471474656,-0.0004287567640321,0.0112940088479775,0.0,-0.0009100364998665504,-0.0049628361319519,0.0,-0.0412832628508933
811,2018-03-23,-2.09,0.22,-0.22,0.006,1.600206380006517,1.6564754399830712,4.847530248681743,0.4682311690716989,1.0967583639006788,1.951896335187597,1.2420681428188174,1.2384033446275393,1.84977036055095,1.1174735431188343,1.8292368192851574,2.02111009479305,1.2384599583733267,0.8817522053803515,-0.0031181160482171,-0.0372246869086676,-0.0112283615134724,0.0,-0.0192943418148916,-0.0220998455734633,-0.033279936707211986,0.0011391197124681,0.0048628608934054,0.0,-0.0148762258251797,-0.030630414253425,0.0,-0.0231087199546901
812,2018-03-26,2.67,-0.7,0.01,0.006,1.6761717006392074,1.619423267412324,5.042979455198851,0.47912815786266394,1.1202427644912532,2.0123503716605744,1.2626621694813445,1.263014256300452,1.9068135172460943,1.1269769879200244,1.8650002316850427,2.174119074495279,1.2582090413078348,0.8951796544265033,-0.0087702096277321,-0.0242570831184174,-0.0035581704044601,-0.0008635445434732,0.0,-0.016913716196193,-0.04437324894294931,0.0028673268722748,0.0045506436259845,0.0,-0.0245359801323918,-0.0042390678125145,-0.0436635615762692,0.011079134214931
813,2018-03-27,-1.87,-0.23,0.36,0.006,1.6331929709818547,1.563844760382472,4.852359824678725,0.46891222427414864,1.1058848656036573,1.920427472160716,1.2538360777074928,1.2465196790969628,1.86982206426517,1.1322568379125384,1.858744022653196,2.0741994617061996,1.2571320970777922,0.8915506484167868,0.018827568430606,0.0,-0.0113699340606533,-0.0094556319317887,0.0060966025332055,-0.0337116687584093,-0.05546656117868664,0.000999541316394,0.0,0.0,-0.0226524226134818,-0.0032545730972079,0.013725078635616,0.008174954709869349
814,2018-03-28,-0.35,0.13,0.66,0.006,1.6151476269370382,1.6022569249984242,4.639634435964935,0.46857167908096214,1.0967583639006788,1.9193956870419933,1.231637102566309,1.2496616804480607,1.8668833383556778,1.1436084025105815,1.8697215145785904,2.072344545596265,1.2675450668996355,0.8807841604639369,-0.0216908348621721,0.0117783262181576,-0.0255126381173385,-0.0063087540204053,0.0314915840400928,-0.0434719416379772,-0.06655987341442397,0.0073215189808316,0.0,0.01322299015190045,-0.0207688650945718,-0.0212009996196135,0.0,0.0052707752048077
815,2018-03-29,1.41,-0.3,-0.2,0.006,1.6277594792792343,1.6087157290690688,4.691235475646777,0.4760633566757554,1.1179054747571748,1.9714235755610952,1.2554409137002736,1.248090743902841,1.9009366813508006,1.1465124210096036,1.845761309412574,2.1159285004592214,1.2743675808016683,0.9025589815377633,-0.0260205525419551,0.0,-0.0185135567324259,0.0011496723715396,0.0358028369017713,-0.0259367891836264,-0.0776531856501613,-0.012567607052355,0.0042967222494352,0.0264459803038009,-0.0589398545562329,-0.0009913970140509,0.0055589760617447,-0.0052614238505934
